source_id;idzz;ico;name;provider_name;specialty;address_street;address_city;address_zip;district;region;email;phone;insurance;source;registry_state
63-53984218-A0001;63-53984218-A0001;;Ambulancia zubného lekárstva, MDDr. Lívia Benková, Trenčín;Benkova.dent, s. r. o.;Zubné lekárstvo;Veľkomoravská 2867/21;Trenčín;91105;Okres Trenčín;Trenčiansky samosprávny kraj;;;;e-VUC;Novy
63-54086515-A0001;63-54086515-A0001;;Ambulancia zubného lekárstva, MUDr. Jaroslava Hrenáková, Trenčín;JH DENT s. r. o.;Zubné lekárstvo;Kúty 927/6;Trenčín;91101;Okres Trenčín;Trenčiansky samosprávny kraj;;;;e-VUC;Novy
62-36276359-A0011;62-36276359-A0011;;Ambulancia zubného lekárstva, Dunajská Streda;AXIS-DENT, s.r.o.;Zubné lekárstvo;Veľkoblahovská cesta 1063/5;Dunajská Streda;92901;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36276359-A0012;62-36276359-A0012;;Ambulancia zubného lekárstva, Dunajská Streda;AXIS-DENT, s.r.o.;Zubné lekárstvo;Veľkoblahovská cesta 1063/5;Dunajská Streda;92901;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36276359-A0013;62-36276359-A0013;;Ambulancia zubného lekárstva, Dunajská Streda;AXIS-DENT, s.r.o.;Zubné lekárstvo;Veľkoblahovská cesta 1063/5;Dunajská Streda;92901;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-57391807-A0001;62-57391807-A0001;;VM Dental Clinic, Veľký Meder;VM Dental Clinic, s. r. o.;Zubné lekárstvo;Stará ulica 5252/10;Veľký Meder;93201;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-48325651-A0003;62-48325651-A0003;;Ambulancia zubného lekárstva, Šamorín;Triodent s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Cintorínska 3080/4;Šamorín;93101;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-57462101-A0001;62-57462101-A0001;;Ambulancia zubného lekárstva, Gabčíkovo;Zub Arte, s. r. o.;Zubné lekárstvo;Námestie Svätej Trojice 4377;Gabčíkovo;93005;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56894911-A0002;62-56894911-A0002;;Ambulancia dentálnej hygieny, Hviezdoslavov;ESTHEDENT s. r. o.;Dentálna hygiena;Obchodná 1665/5;Hviezdoslavov;93041;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-41339479-A0002;62-41339479-A0002;;Ambulancia dentálnej hygieny, Šamorín;Silvia Vittgrúberová;Dentálna hygiena;Bratislavská 85/29;Šamorín;93101;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56894911-A0001;62-56894911-A0001;;Ambulancia zubného lekárstva, Hviezdoslavov;ESTHEDENT s. r. o.;Zubné lekárstvo;, Dovolenka od 10.8 - 14.8. 2026;;;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36270768-A0002;62-36270768-A0002;;Ambulancia zubného lekárstva, Dunajská Streda;EURODENT DS s.r.o.;Zubné lekárstvo;Jesenského 12/2;Dunajská Streda;92901;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36270768-A0003;62-36270768-A0003;;Ambulancia zubného lekárstva, Dunajská Streda;EURODENT DS s.r.o.;Zubné lekárstvo;Jesenského 12/2;Dunajská Streda;92901;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56336411-A0002;62-56336411-A0002;;Ambulancia zubného lekárstva, Veľký Meder;Balamusang s. r. o.;Zubné lekárstvo;Poľovnícka 1679/41;Veľký Meder;93201;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-53665546-A0001;51-53665546-A0001;;Ambulancia zubného lekárstva, Lehnice;Dr. Martin Lehnice s.r.o.;Zubné lekárstvo;Lehnice 15;Lehnice;93037;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56065591-A0001;62-56065591-A0001;;Ambulancia zubného lekárstva, Dunajská Streda;ZUB DS s.r.o.;Zubné lekárstvo;Komenského 5325/2A;Dunajská Streda;92901;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56649461-A0001;62-56649461-A0001;;Ambulancia zubného lekárstva, Dunajská Streda;MUDr. HANA HRUBÁ s. r. o.;Zubné lekárstvo;Veľkoblahovská cesta 67/23;Dunajská Streda;92901;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56336411-A0001;62-56336411-A0001;;Ambulancia zubného lekárstva - MDDr. Praveen Balam, Veľký Meder;Balamusang s. r. o.;Zubné lekárstvo;Poľovnícka 1679/41;Veľký Meder;93201;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-33736081-A0003;62-33736081-A0003;;Ambulancia zubného lekárstva, Gabčíkovo;MUDr. Ladislav Lelkes;Zubné lekárstvo;Zdravotnícka 593/2;Gabčíkovo;93005;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-53135059-A0002;62-53135059-A0002;;Ambulancia zubného lekárstva, Trhová Hradská;hordent s.r.o.;Zubné lekárstvo;Farský Rad 534/7;Trhová Hradská;93013;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-53677978-A0002;62-53677978-A0002;;Ambulancia zubného lekárstva, Dunajská Streda;Creative Dental Clinic, s.r.o.;Zubné lekárstvo;Veľkoblahovská cesta 67/23;Dunajská Streda;92901;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-48325309-A0002;62-48325309-A0002;;Ambulancia zubného lekárstva, Šamorín;MDDr. Branislava Pírková, s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Školská 1748/33A;Šamorín;93101;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-53665546-A0001;62-53665546-A0001;;Ambulancia zubného lekárstva, Lehnice;Dr. Martin Lehnice s.r.o.;Zubné lekárstvo;Lehnice 15;Lehnice;93037;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-36866709-A0002;51-36866709-A0002;;Ambulancia zubného lekárstva, Šamorín;Dentes+ s.r.o.;Zubné lekárstvo;Hlavná 810/50;Šamorín;93101;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-53677978-A0001;62-53677978-A0001;;Ambulancia zubného lekárstva, MDDr. Norbert Busnyák, Dunajská Streda;Creative Dental Clinic, s.r.o.;Zubné lekárstvo;Veľkoblahovská cesta 67/23;Dunajská Streda;92901;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-45606323-A0001;62-45606323-A0001;;Ambulancia zubného lekárstva, Dunajská Streda;Clinica dentale, s. r. o.;Zubné lekárstvo;Hlavná 23/3;Dunajská Streda;92901;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-53547900-A0001;62-53547900-A0001;;Ambulancia zubného lekárstva, Čiližská Radvaň;TomStom, s. r. o.;Zubné lekárstvo;Zdravotné stredisko, Čiližská Radvaň 283;Čiližská Radvaň;93008;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-53406737-A0001;62-53406737-A0001;;Ambulancia zubného lekárstva, Šamorín;MUDr. Hausnerová Dent s. r. o.;Zubné lekárstvo;Školská 985/35;Šamorín;93101;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-53233077-A0001;62-53233077-A0001;;Ambulancia zubného lekárstva, Dunajská Streda;DentalARTists, s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Hlavná 326/23;Dunajská Streda;92901;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-53135059-A0001;62-53135059-A0001;;Ambulancia zubného lekárstva, Trhová Hradská;hordent s.r.o.;Zubné lekárstvo;Farský Rad 534/7;Trhová Hradská;93013;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-41339479-A0001;62-41339479-A0001;;Ambulancia dentálnej hygieny, Šamorín;Silvia Vittgrúberová;Dentálna hygiena;Hlavná 833/31;Šamorín;93101;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-47563427-A0002;62-47563427-A0002;;Ambulancia zubného lekárstva, Dunajská Streda;PRO-DENTAL s.r.o.;Zubné lekárstvo;Ulica M.R.Štefánika 982/5;Dunajská Streda;92901;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36276359-A0005;62-36276359-A0005;;Ambulancia dentálnej hygieny, Dunajská Streda;AXIS-DENT, s.r.o.;Dentálna hygiena;Veľkoblahovská cesta 1063/5;Dunajská Streda;92901;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36276359-A0006;62-36276359-A0006;;Ambulancia zubného lekárstva, Dunajská Streda;AXIS-DENT, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Veľkoblahovská cesta 1063/5;Dunajská Streda;92901;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-52175600-A0001;62-52175600-A0001;;Ambulancia zubného lekárstva, Gabčíkovo;HKD FamilyDent s.r.o.;Zubné lekárstvo;Továrenská 531/32;Gabčíkovo;93005;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-47591277-A0001;62-47591277-A0001;;Ambulancia zubného lekárstva, Holice;LUNADENT, spol. s r.o.;Zubné lekárstvo;Obvodné zdravotné stredisko, Póšfa 126;Holice;93034;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-51949059-A0001;62-51949059-A0001;;Ambulancia zubného lekárstva, MDDr. Kristína Kohútová, Šamorín;Dentafix, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Školská 1748/33A;Šamorín;93101;Okres Dunajská Streda;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-57605378-A0001;62-57605378-A0001;;Ambulancia zubného lekárstva, Sládkovičovo;Dentixx s. r. o.;Zubné lekárstvo;J. Dalloša 1354/30;Sládkovičovo;92521;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-37841327-A0002;51-37841327-A0002;;Ambulancia dentálnej hygieny-LillDent, Veľké Úľany;Bc. Erika Uhrincová;Dentálna hygiena;Sadová 687/3;Veľké Úľany;92522;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36276359-A0008;62-36276359-A0008;;Ambulancia dentálnej hygieny, Galanta;AXIS-DENT, s.r.o.;Dentálna hygiena;Ulica kpt. Nálepku 726/11;Galanta;92401;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56803061-A0001;62-56803061-A0001;;Ambulancia zubného lekárstva, Galanta;DARA medic s. r. o.;Zubné lekárstvo;od 26.08.2026 do 28.08.2026;;;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-47225742-A0002;62-47225742-A0002;;Ambulancia zubného lekárstva, Sereď;Dental harmony s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Štefana Moyzesa 2720/26;Sereď;92601;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-53271637-A0001;62-53271637-A0001;;Ambulancia zubného lekárstva, Sereď;MDDr. Jozef Ďuriš;Zubné lekárstvo;Námestie slobody 4283/36B;Sereď;92601;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-55374999-A0001;62-55374999-A0001;;ComfyDent zubná ambulancia, Sereď;ComfyDent s. r. o.;Zubné lekárstvo;M.R. Štefánika 2997;Sereď;92601;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-55496318-A0001;62-55496318-A0001;;Ambulancia zubného lekárstva, Šintava;Protego Dent s. r. o.;Zubné lekárstvo;Mierové námestie 6;Šintava;92551;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-55209718-A0001;62-55209718-A0001;;Ambulancia dentálnej hygieny, Galanta;Dental-spa s. r. o.;Dentálna hygiena;Hodská ulica 2441/151;Galanta;92401;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-54838614-A0001;62-54838614-A0001;;Ambulancia zubného lekárstva, Mostová;ÚSMEV MA s. r. o.;Zubné lekárstvo;Mostová 138;Mostová;92507;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-45295611-A0003;62-45295611-A0003;;Ambulancia zubného lekárstva, Galanta;Zentist s. r. o.;Zubné lekárstvo;Ulica Karola Duchoňa 2438/9B;Galanta;92401;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-54152607-A0001;62-54152607-A0001;;Ambulancia zubného lekárstva, Galanta;ZUBGA s.r.o.;Zubné lekárstvo;ulica kpt. Nálepku 727/13;Galanta;92401;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-52070549-A0001;62-52070549-A0001;;Ambulancia zubného lekárstva, Galanta;Pavel Harbuz;Zubné lekárstvo;Hodská 373/38;Galanta;92401;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-45295611-A0002;62-45295611-A0002;;Ambulancia dentálnej hygieny, Galanta;Zentist s. r. o.;Dentálna hygiena;Ulica Karola Duchoňa 2438/9B;Galanta;92401;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-53532180-A0001;62-53532180-A0001;;Ambulancia zubného lekárstva, Veľký Grob;PolaDent s.r.o.;Zubné lekárstvo;, do 10h;;;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-53532180-A0002;62-53532180-A0002;;Ambulancia zubného lekárstva, Pusté Úľany;PolaDent s.r.o.;Zubné lekárstvo;Hlavná 92/54;Pusté Úľany;92528;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-36060330-A0002;51-36060330-A0002;;Ambulancia zubného lekárstva, Mostová;MUDr. Adalbert Robert Krump;Zubné lekárstvo;Mostová 120;Mostová;92507;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-53078624-A0001;62-53078624-A0001;;Ambulancia zubného lekárstva, Trstice;MENTA-DENT s. r. o.;Zubné lekárstvo;Trstice 900;Trstice;92542;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-44709943-A0003;62-44709943-A0003;;Ambulancia zubného lekárstva, Galanta;NEODENTAL s.r.o.;Zubné lekárstvo;Švermova 269/13;Galanta;92401;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-52528073-A0001;62-52528073-A0001;;Ambulancia zubného lekárstva, Galanta;Smile SV group s. r. o.;Zubné lekárstvo;Bratislavská 89;Galanta;92401;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-52580890-A0001;62-52580890-A0001;;Ambulancia zubného lekárstva, Sereď;Dental symphony s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Štefana Moyzesa 2720/26;Sereď;92601;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-51245931-A0001;62-51245931-A0001;;Ambulancia zubného lekárstva, MUDr.Marta Pasiartová, Galanta;PM DENT, s.r.o.;Zubné lekárstvo;Nemocnica s poliklinikou Sv. Lukáša Galanta, a.s., Hodská 373/38;Galanta;92401;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-51248506-A0001;62-51248506-A0001;;Ambulancia zubného lekárstva, Galanta;DUMA DENT, s.r.o.;Zubné lekárstvo;Hodská 373/38;Galanta;92422;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-51486334-A0001;62-51486334-A0001;;Ambulancia zubného lekárstva, Sereď;Profi Dent s.r.o.;Zubné lekárstvo;Mestská poliklinika Sereď, Ivana Krasku 2464/38;Sereď;92601;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-51297311-A0001;62-51297311-A0001;;Ambulancia dentálnej hygieny, Sereď;Martina Kayserová;Dentálna hygiena;Hornomajerská 1229/6;Sereď;92601;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-46042415-A0001;62-46042415-A0001;;Ambulancia zubného lekárstva, Galanta;MUDr. Zuzana Bozalková, s.r.o.;Zubné lekárstvo;Hodská 3161/99;Galanta;92401;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-42290287-A0002;62-42290287-A0002;;Ambulancia zubného lekárstva, Jelka;MUDr. Mária Hoffer;Zubné lekárstvo;Školská 399/1;Jelka;92523;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-31161316-A0002;62-31161316-A0002;;Ambulancia zubného lekárstva, Tomášikovo;MUDr. Katarína Csölleová;Zubné lekárstvo;Tomášikovo 379;Tomášikovo;92504;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36276979-A0017;62-36276979-A0017;;Ambulancia zubného lekárstva, Sereď;Emadent s.r.o.;Zubné lekárstvo;Šintavská 4572/15;Sereď;92601;Okres Galanta;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56191669-A0001;62-56191669-A0001;;Ambulancia zubného lekárstva, Hlohovec;Sandra Dent s.r.o.;Zubné lekárstvo;Nábrežie A.Hlinku 69/27;Hlohovec;92001;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-47574143-A0005;62-47574143-A0005;;Ambulancia zubného lekárstva, Dvorníky;EuroDent s.r.o.;Zubné lekárstvo;Dvorníky 6;Dvorníky;92056;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-50659758-A0004;62-50659758-A0004;;Ambulancia dentálnej hygieny, Hlohovec;Andel Dental, s.r.o.;Dentálna hygiena;R.Dilonga 2619/1;Hlohovec;92001;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-40033091-A0001;62-40033091-A0001;;Ambulancia zubného lekárstva, Hlohovec;MUDr. Roman Martončík;Zubné lekárstvo;Nábrežie A.Hlinku 69/27;Hlohovec;92001;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-50659758-A0002;62-50659758-A0002;;Ambulancia zubného lekárstva, Hlohovec;Andel Dental, s.r.o.;Zubné lekárstvo;R.Dilonga 2619/1;Hlohovec;92001;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-52126951-A0001;62-52126951-A0001;;Ambulancia zubného lekárstva, Hlohovec;A2 dent, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;R.Dilonga 2619/1;Hlohovec;92001;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-51191466-A0001;62-51191466-A0001;;Ambulancia zubného lekárstva, Hlohovec;IMODENT, s.r.o.;Zubné lekárstvo;Nábrežie A.Hlinku 4004/28;Hlohovec;92001;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-00738301-A0067;51-00738301-A0067;;Ambulancia zubného lekárstva, Leopoldov;Nemocnica pre obvinených a odsúdených a Ústav na výkon trestu odňatia slobody;Zubné lekárstvo;ÚVTOS a ÚVV, Gucmanova 19/670;Leopoldov;92041;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36859931-A0001;62-36859931-A0001;;Ambulancia zubného lekárstva, Hlohovec;SISKA DENT, s.r.o.;Zubné lekárstvo;Hurbanova 660/82;Hlohovec;92001;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-46427813-A0002;62-46427813-A0002;;Ambulancia zubného lekárstva, Leopoldov;ProDentes, s. r. o.;Zubné lekárstvo;1.mája 386/11;Leopoldov;92041;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36367125-A0001;62-36367125-A0001;;Ambulancia zubného lekárstva, Leopoldov;PerMat s.r.o.;Zubné lekárstvo;, Akutne stavy budu osetrene po telefonickom dohovore v Trnave Arboria Zubna pohotovost 0948131080;;;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-35756152-A0001;51-35756152-A0001;;Ambulancia zubného lekárstva, Hlohovec;ORTODONCIA KLOSTERMANN, s.r.o.;Zubné lekárstvo;Nábrežie A.Hlinku 69/27;Hlohovec;92001;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-31206514-A0001;62-31206514-A0001;;Ambulancia zubného lekárstva, Hlohovec;MUDr. Vladimír Bardiovský;Zubné lekárstvo;Jesenského 863/37;Hlohovec;92001;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-34026991-A0001;62-34026991-A0001;;Ambulancia zubného lekárstva, Hlohovec;MUDr. Jaroslav Kosík;Zubné lekárstvo;Nám.sv.Michala 21/24;Hlohovec;92001;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-31209971-A0001;62-31209971-A0001;;Ambulancia zubného lekárstva, Hlohovec;MUDr. Ivan Kukla;Zubné lekárstvo;Nábrežie A.Hlinku 69/27;Hlohovec;92001;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-31208321-A0001;62-31208321-A0001;;Ambulancia zubného lekárstva, Hlohovec;MUDr. Alexandra Pekarovičová;Zubné lekárstvo;Nábrežie A.Hlinku 69/27;Hlohovec;92001;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36857530-A0001;62-36857530-A0001;;Ambulancia zubného lekárstva, Hlohovec;ESTHE, s.r.o.;Zubné lekárstvo;Zábranie 191/42;Hlohovec;92001;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36255271-A0001;62-36255271-A0001;;Ambulancia zubného lekárstva, Dvorníky;DENTIN CENTRUM, s.r.o.;Zubné lekárstvo;Dvorníky 6;Dvorníky;92056;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36275450-A0001;62-36275450-A0001;;Ambulancia zubného lekárstva, MDDr. Diana Lekešová, Leopoldov;BS DENT, s.r.o.;Zubné lekárstvo;1.mája 386/11;Leopoldov;92041;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36274518-A0001;62-36274518-A0001;;Ambulancia zubného lekárstva, Hlohovec;BB Dent, spol. s r.o.;Zubné lekárstvo;Gorkého 1970/32;Hlohovec;92001;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36674583-A0003;62-36674583-A0003;;Ambulancia zubného lekárstva, Trakovice;Aspadit Dental, spol. s r.o.;Zubné lekárstvo;ObZS Trakovice, Trakovice 210;Trakovice;91933;Okres Hlohovec;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-55060552-A0001;62-55060552-A0001;;Ambulancia zubného lekárstva, Piešťany;Brovdi s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;, Neprítomnosť lekára. Zubný asistent a recepcia je prítomná. Pre rezerváciu termínov nás prosím kontaktujte na tel. čísle 0905 154 111. Ďakujeme za pochopenie.;;;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-55329748-A0004;51-55329748-A0004;;Ambulancia zubného lekárstva, Piešťany;ImplantClinic s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Teplická 2301/84;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-55329748-A0005;51-55329748-A0005;;Ambulancia zubného lekárstva, Piešťany;ImplantClinic s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Teplická 2301/84;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-55329748-A0006;51-55329748-A0006;;Ambulancia zubného lekárstva, Piešťany;ImplantClinic s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Teplická 2301/84;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-55329748-A0007;51-55329748-A0007;;Ambulancia zubného lekárstva, Piešťany;ImplantClinic s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Teplická 2301/84;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-55329748-A0008;51-55329748-A0008;;Ambulancia zubného lekárstva, Piešťany;ImplantClinic s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Teplická 2301/84;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-55329748-A0009;51-55329748-A0009;;Ambulancia zubného lekárstva, Piešťany;ImplantClinic s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Teplická 2301/84;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-54660122-A0002;62-54660122-A0002;;Ambulancia zubného lekárstva, Piešťany;Dr. Martin TT s.r.o.;Zubné lekárstvo;Kúpeľný ostrov 13;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-55362036-A0002;62-55362036-A0002;;Ambulancia zubného lekárstva, Piešťany;Be White s.r.o.;Zubné lekárstvo;Nám. slobody 1705/11;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-55362036-A0001;62-55362036-A0001;;Ambulancia zubného lekárstva, MDDr. Viktória Nôtová, Piešťany;Be White s.r.o.;Zubné lekárstvo;Nám. slobody 1705/11;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36655163-A0002;62-36655163-A0002;;Ambulancia zubného lekárstva, Banka;SMILE AREA s.r.o.;Zubné lekárstvo;Kamenná 4973/22;Banka;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-55874215-A0001;62-55874215-A0001;;Ambulancia zubného lekárstva, Volodymyr Khariuk, Piešťany;DaDent s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;, Zastupujúce ambulancie od 14.8 - do 21.8.2026 La clinic s.r.o. (MDDr. Kolbík Lukáš, tel.č. 033/7729748) od 24.8 do 31.8.2026 ESTETIK DENTAL s.r.o.(Kybych Igor, tel.č. 033/7626003;;;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-54152607-A0003;62-54152607-A0003;;Ambulancia zubného lekárstva, Piešťany;ZUBGA s.r.o.;Zubné lekárstvo;Winterova 1745/41;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-54152607-A0002;62-54152607-A0002;;Ambulancia zubného lekárstva, Piešťany;ZUBGA s.r.o.;Zubné lekárstvo;Winterova 1745/41;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36986003-A0001;62-36986003-A0001;;Ambulancia zubného lekárstva, Piešťany;MUDr. Ronald Jurga;Zubné lekárstvo;Štefánikova 1215/111;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-54540186-A0001;62-54540186-A0001;;Ambulancia zubného lekárstva, Piešťany;AMA DENTAL s.r.o.;Zubné lekárstvo;Vajanského 1955/58;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-54375967-A0001;62-54375967-A0001;;Ambulancia zubného lekárstva, Piešťany;Stomatológia LS s. r. o.;Zubné lekárstvo;Chalupkova 2177/10;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
